"tokenid","total_score","residential_score","commercial_score","industrial_score","residential_boost","commercial_boost","industrial_boost","residential_buildings","commercial_buildings","industrial_buildings","public_buildings","launcher","crossing_type","color_scheme","gradient_direction","hospital","police station","fire station","football stadium","baseball stadium","soccer stadium","wind farm","solar farm","nuclear power plant","metroverse theatre","metroverse museum","metcinema","rocket launch site","crypto mining facility","unbelievaltable","rail-x-rail","river-x-river","neo tokyo throne","etherorcs battle arena","karafuru vending machine","terra attack launcher","omni attack launcher","plasma attack launcher","metro attack launcher","terra shield launcher","omni shield launcher","plasma shield launcher","metro shield launcher","terra boost launcher","omni boost launcher","plasma boost launcher","metro boost launcher"
"13655","284","55","121","108","0.17","0.17","0.07","7","10","14","5","0","street-x-street","-60","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13656","278","51","78","149","0.24","0.23","0.13","8","9","10","6","0","street-x-street","80","60",0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13657","329","103","119","107","0.18","0.17","0.09","11","11","11","4","0","rail-x-street","-60","-80",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13658","283","28","181","74","0.26","0.26","0.17","4","14","9","7","0","street-x-street","120","100",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13659","301","66","96","103","0.14","0.13","0.05","8","10","14","3","Plasma Boost Launcher","street-x-street","80","0",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13660","314","98","85","131","0.11","0.11","0.06","9","10","13","3","0","street-x-street","140","0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13661","280","108","113","59","0.09","0.09","0.04","14","14","7","3","0","rail-x-street","100","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13662","312","64","85","163","0.18","0.17","0.09","7","7","14","4","0","street-x-street","-100","-120",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13663","279","67","101","111","0.21","0.21","0.14","7","12","9","5","0","street-x-rail","80","60",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13664","327","76","99","116","0.05","0.05","0.04","10","11","13","1","Terra Attack Launcher","street-x-street","20","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"13665","325","83","116","90","0.17","0.17","0.08","10","10","8","5","Plasma Shield Launcher","street-x-street","-60","-80",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"13666","281","65","108","108","0.12","0.12","0.04","8","10","13","4","0","rail-x-river","120","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13667","268","81","71","116","0.12","0.12","0.13","13","9","11","4","0","rail-x-street","0","-20",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13668","283","111","91","81","0.19","0.19","0.13","12","11","10","5","0","street-x-street","40","20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13669","287","98","57","96","0.17","0.16","0.03","7","7","12","5","Terra Boost Launcher","street-x-street","-180","160",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"13670","315","125","91","63","0.25","0.24","0.09","12","10","7","7","Terra Boost Launcher","rail-x-street","100","80",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"13671","278","139","79","60","0.2","0.19","0.08","15","9","7","5","0","street-x-river","-20","0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13672","258","76","83","99","0.18","0.17","0.04","10","8","10","5","0","street-x-rail","120","100",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13673","278","67","145","66","0.1","0.1","0.03","9","12","9","3","0","rail-x-river","20","0",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13674","351","132","111","108","0.19","0.19","0.13","10","8","8","5","0","rail-x-street","-80","-100",0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13675","334","32","111","155","0.14","0.14","0.09","5","10","12","4","Omni Boost Launcher","street-x-river","120","100",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"13676","221","84","75","62","0.19","0.19","0.18","9","10","7","7","0","river-x-street","80","60",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13677","280","76","92","76","0.2","0.2","0.18","8","12","10","4","Metro Shield Launcher","rail-x-rail","-40","-60",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"13678","291","109","108","74","0.21","0.21","0.17","11","10","9","5","0","rail-x-street","-80","-100",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13679","315","113","99","67","0.14","0.14","0.07","13","9","9","4","Plasma Shield Launcher","street-x-street","160","140",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"13680","328","68","138","122","0.09","0.09","0.04","8","16","10","3","0","street-x-rail","-20","-40",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13681","319","66","137","116","0.06","0.06","0","9","14","10","2","0","street-x-street","120","100",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13682","270","95","90","85","0.24","0.22","0.12","7","10","12","5","0","street-x-street","-20","-40",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13683","315","97","103","79","0.08","0.08","0","12","9","8","3","Omni Attack Launcher","rail-x-street","120","100",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"13684","336","105","91","140","0.05","0.05","0","12","11","14","2","0","street-x-street","120","100",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13685","302","82","99","85","0.12","0.12","0.09","9","11","8","3","Plasma Boost Launcher","street-x-rail","-140","-160",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13686","305","24","178","103","0.21","0.2","0.11","4","14","10","5","0","rail-x-street","-20","-40",0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13687","303","89","118","96","0","0","0.05","11","13","6","1","0","street-x-street","120","100",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13688","270","93","77","100","0.03","0.03","0.05","12","12","12","2","0","river-x-street","80","60",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13689","252","43","102","107","0.16","0.16","0.05","6","12","13","5","0","rail-x-rail","40","20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13690","262","86","83","93","0.13","0.13","0.07","10","11","9","4","0","rail-x-street","160","140",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13691","313","83","96","134","0.19","0.19","0.12","8","7","14","5","0","street-x-street","140","120",0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13692","343","121","153","69","0.23","0.23","0.16","11","11","7","6","0","rail-x-street","-160","0",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13693","304","88","96","120","0.16","0.16","0.13","12","11","10","4","0","rail-x-street","-40","-60",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13694","275","120","72","83","0.21","0.2","0.18","13","7","7","7","0","rail-x-river","80","60",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13695","318","96","97","89","0.14","0.14","0.1","9","11","10","3","Omni Shield Launcher","street-x-street","-60","-80",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"13696","273","95","112","66","0.2","0.18","0.04","11","8","7","5","0","street-x-street","-140","-160",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13697","293","91","68","134","0.2","0.19","0.1","8","7","11","5","0","street-x-river","-80","-100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13698","298","94","116","52","0.32","0.3","0.11","6","11","6","8","Plasma Shield Launcher","rail-x-river","160","140",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"13699","276","39","149","88","0.21","0.21","0.11","5","16","10","6","0","rail-x-rail","40","20",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13700","262","91","110","61","0.21","0.21","0.09","12","11","8","6","0","street-x-street","140","120",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13701","312","89","62","161","0.14","0.13","0.04","11","7","14","4","0","rail-x-street","40","0",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13702","264","68","107","89","0.17","0.17","0.08","8","14","12","5","0","rail-x-street","20","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13703","320","98","100","122","0.17","0.17","0.08","11","11","10","5","0","street-x-street","160","140",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13704","301","98","121","82","0.21","0.2","0.1","13","11","11","5","0","street-x-rail","-140","-160",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13705","306","39","93","174","0.16","0.15","0.07","6","7","13","4","0","rail-x-street","40","0",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13706","274","79","91","104","0.24","0.24","0.17","10","10","11","6","0","street-x-river","60","40",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13707","336","119","131","86","0.23","0.22","0.11","9","9","8","6","0","street-x-rail","100","80",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13708","334","150","77","107","0.15","0.15","0.08","15","8","7","4","0","street-x-rail","0","-20",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13709","284","105","82","97","0.12","0.11","0.1","10","8","14","5","0","river-x-street","-180","160",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13710","327","77","164","86","0.13","0.12","0.07","8","12","10","3","0","rail-x-street","-160","0",0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13711","379","113","124","142","0.18","0.18","0.17","11","10","11","4","0","rail-x-rail","-40","-60",1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13712","312","107","152","53","0.15","0.14","0.03","12","11","8","4","0","rail-x-river","-60","-80",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13713","304","52","120","96","0.1","0.1","0.03","8","12","10","3","Plasma Attack Launcher","river-x-rail","-80","-100",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13714","276","86","94","60","0.2","0.19","0.17","9","10","6","7","Omni Attack Launcher","rail-x-street","140","120",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"13715","301","94","133","38","0.22","0.21","0.08","10","9","4","6","Terra Shield Launcher","street-x-river","-140","-160",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13716","267","55","107","105","0.17","0.16","0.04","8","10","9","5","0","rail-x-street","-20","-40",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13717","324","110","86","92","0.2","0.19","0.09","10","8","9","5","Terra Boost Launcher","street-x-rail","80","60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"13718","309","81","86","142","0.16","0.16","0.05","10","10","13","5","0","rail-x-rail","80","60",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13719","312","134","72","106","0.1","0.1","0.09","12","8","11","4","0","street-x-street","100","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13720","351","99","109","107","0.1","0.1","0.09","10","13","9","2","Omni Boost Launcher","street-x-street","40","0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"13721","288","86","68","134","0.09","0.09","0.18","11","8","10","5","0","street-x-rail","80","0",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13722","295","114","95","50","0.13","0.11","0","10","11","9","3","Metro Attack Launcher","street-x-river","-120","-140",0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13723","295","78","142","75","0.13","0.13","0.12","8","15","9","3","0","river-x-rail","-120","-140",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13724","319","88","132","99","0.11","0.11","0.05","12","12","9","3","0","street-x-street","0","-20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13725","312","113","105","94","0.1","0.1","0.09","15","11","9","2","0","rail-x-river","-120","-140",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13726","306","66","84","120","0.15","0.14","0.07","8","9","11","4","Metro Shield Launcher","street-x-street","-40","-60",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"13727","243","66","71","106","0.15","0.14","0.17","11","7","10","5","0","street-x-street","160","140",0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13728","271","80","67","124","0.21","0.2","0.09","9","7","13","7","0","rail-x-street","120","100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13729","361","67","83","211","0.11","0.11","0.09","7","9","17","3","0","rail-x-rail","-160","-180",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13730","345","24","213","108","0.03","0.03","0.05","3","15","12","2","0","river-x-rail","-160","-180",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13731","305","79","103","123","0.15","0.14","0.05","9","10","13","4","0","street-x-rail","-180","160",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13732","307","102","72","133","0.15","0.15","0.16","12","8","10","5","0","street-x-river","-100","-120",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13733","325","47","102","140","0.15","0.14","0.05","6","9","13","4","Metro Attack Launcher","street-x-rail","-100","-120",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13734","267","87","87","93","0.18","0.17","0.03","11","9","11","5","0","street-x-rail","140","120",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13735","274","55","112","71","0.24","0.23","0.17","6","11","9","5","Metro Attack Launcher","street-x-street","-100","-120",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13736","343","70","168","105","0.14","0.14","0.09","8","14","10","4","0","street-x-street","140","0",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13737","312","123","69","120","0.17","0.17","0.18","13","8","9","5","0","rail-x-river","60","40",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13738","221","98","30","93","0.23","0.22","0.23","9","5","10","9","0","rail-x-street","-100","-120",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13739","267","119","79","69","0.14","0.14","0.13","9","10","10","6","0","rail-x-street","-180","160",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13740","358","122","70","166","0.07","0.07","0.04","12","10","10","2","0","rail-x-street","120","100",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13741","356","114","147","95","0.16","0.15","0.07","12","13","8","4","0","street-x-rail","-40","-60",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13742","329","109","111","109","0.23","0.22","0.13","9","9","11","5","0","rail-x-street","-100","-120",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13743","314","78","48","152","0.18","0.18","0.13","8","7","12","4","Metro Shield Launcher","rail-x-street","-140","-160",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"13744","273","63","57","117","0.02","0.02","0.11","8","8","10","4","Metro Shield Launcher","street-x-rail","0","-20",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"13745","303","77","136","90","0.17","0.17","0.08","8","11","12","5","0","rail-x-street","0","-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13746","320","125","112","83","0.18","0.18","0.11","10","10","10","5","0","river-x-street","60","40",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13747","301","94","120","87","0.19","0.18","0.15","8","10","9","7","0","river-x-river","140","120",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13748","307","78","130","99","0.2","0.19","0.09","9","12","6","5","0","street-x-street","140","0",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13749","269","131","57","81","0.2","0.19","0.1","14","7","12","5","0","rail-x-street","-60","0",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13750","269","63","96","110","0.15","0.15","0.04","9","8","9","5","0","street-x-rail","20","0",0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13751","311","62","100","113","0.17","0.16","0.09","6","10","12","4","Terra Shield Launcher","street-x-street","-80","-100",1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13752","363","102","136","125","0.09","0.09","0.07","11","13","12","2","0","rail-x-street","-120","-140",0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13753","311","45","103","163","0.21","0.2","0.1","7","12","12","5","0","street-x-street","0","-20",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13754","261","53","91","117","0.09","0.09","0.04","10","12","11","3","0","street-x-river","20","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13755","314","107","101","106","0.14","0.14","0.08","13","10","11","4","0","street-x-street","140","120",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13756","283","42","121","120","0.19","0.18","0.08","8","11","13","5","0","river-x-street","80","60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13757","288","96","70","86","0.08","0.08","0","13","8","14","3","Plasma Boost Launcher","street-x-rail","-80","-100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13758","284","87","101","96","0.16","0.15","0.05","8","11","11","4","0","rail-x-rail","120","100",1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13759","316","82","68","130","0.09","0.09","0.03","9","8","14","3","Omni Boost Launcher","street-x-street","120","100",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"13760","309","58","63","152","0.16","0.15","0.08","8","8","9","4","Metro Shield Launcher","rail-x-street","-20","-40",0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"13761","323","105","154","64","0.26","0.24","0.08","11","12","6","6","0","street-x-rail","-60","-80",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13762","355","95","97","163","0.07","0.07","0.05","11","11","11","2","0","street-x-rail","160","140",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13763","321","118","143","60","0.05","0.05","0","14","13","8","2","0","rail-x-street","-140","-160",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13764","277","123","109","45","0.22","0.21","0.14","13","13","6","5","0","street-x-street","60","40",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13765","337","72","107","122","0.04","0.04","0.1","8","11","9","3","Plasma Boost Launcher","street-x-street","-60","-80",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13766","281","118","60","67","0.18","0.17","0.04","13","6","11","5","Omni Attack Launcher","river-x-street","60","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"13767","348","143","72","97","0.19","0.18","0.18","13","8","9","5","Metro Attack Launcher","river-x-street","-60","-80",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13768","295","83","154","22","0.19","0.19","0.12","10","11","5","5","Omni Attack Launcher","rail-x-street","-160","-180",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"13769","290","73","107","110","0.21","0.2","0.11","8","9","11","5","0","street-x-rail","20","0",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13770","317","116","134","67","0.04","0.04","0.04","13","11","8","1","0","rail-x-street","40","0",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13771","341","83","125","97","0.14","0.14","0.13","7","10","8","3","Omni Shield Launcher","street-x-street","100","80",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"13772","302","64","116","86","0.1","0.09","0","8","13","8","3","Metro Boost Launcher","rail-x-rail","100","80",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"13773","301","98","115","88","0.17","0.16","0.09","10","11","12","4","0","rail-x-river","-100","-120",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13774","302","133","110","59","0.18","0.18","0.09","11","12","6","5","0","rail-x-rail","120","100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13775","260","80","46","134","0.05","0.05","0.13","8","8","14","3","0","rail-x-street","-180","160",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13776","265","68","88","109","0.12","0.12","0.03","9","11","11","4","0","street-x-rail","60","40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
